C-BS-I;C-BS-O;2.299945
C-BS-I;C-CS1-I;11.131202
C-BS-I;C-CS1-O;7.828582
C-BS-I;C-CS2-I;1.703125
C-BS-I;C-CS2-O;1.930480
C-BS-I;C-DS-I;6.806370
C-BS-I;C-DS-O;6.345120
C-BS-I;C-RS1-I;6.307582
C-BS-I;C-RS1-O;5.027397
C-BS-I;C-RS2-I;7.258555
C-BS-I;C-RS2-O;7.799753
C-BS-I;M-BS-I;9.028123
C-BS-I;M-BS-O;11.039140
C-BS-I;M-CS1-I;4.526814
C-BS-I;M-CS1-O;4.255029
C-BS-I;M-CS2-I;8.311538
C-BS-I;M-CS2-O;7.399347
C-BS-I;M-DS-I;9.174750
C-BS-I;M-DS-O;7.517055
C-BS-I;M-RS1-I;10.803772
C-BS-I;M-RS1-O;11.614983
C-BS-I;M-RS2-I;6.406249
C-BS-I;M-RS2-O;4.233469
C-BS-O;C-BS-I;2.299945
C-BS-O;C-CS1-I;12.608109
C-BS-O;C-CS1-O;9.820347
C-BS-O;C-CS2-I;3.877408
C-BS-O;C-CS2-O;4.142197
C-BS-O;C-DS-I;6.495518
C-BS-O;C-DS-O;7.538479
C-BS-O;C-RS1-I;5.398456
C-BS-O;C-RS1-O;4.118270
C-BS-O;C-RS2-I;8.545555
C-BS-O;C-RS2-O;9.791518
C-BS-O;M-BS-I;11.019889
C-BS-O;M-BS-O;13.030905
C-BS-O;M-CS1-I;3.617687
C-BS-O;M-CS1-O;5.448388
C-BS-O;M-CS2-I;10.303303
C-BS-O;M-CS2-O;9.391112
C-BS-O;M-DS-I;9.425951
C-BS-O;M-DS-O;8.804054
C-BS-O;M-RS1-I;12.234161
C-BS-O;M-RS1-O;13.606748
C-BS-O;M-RS2-I;7.599607
C-BS-O;M-RS2-O;5.426828
C-CS1-I;C-BS-I;11.131201
C-CS1-I;C-BS-O;12.608108
C-CS1-I;C-CS1-O;4.079571
C-CS1-I;C-CS2-I;11.118313
C-CS1-I;C-CS2-O;9.588208
C-CS1-I;C-DS-I;6.132920
C-CS1-I;C-DS-O;5.559117
C-CS1-I;C-RS1-I;8.888556
C-CS1-I;C-RS1-O;11.017962
C-CS1-I;C-RS2-I;4.341420
C-CS1-I;C-RS2-O;4.384540
C-CS1-I;M-BS-I;4.480332
C-CS1-I;M-BS-O;3.671657
C-CS1-I;M-CS1-I;9.314720
C-CS1-I;M-CS1-O;8.129483
C-CS1-I;M-CS2-I;4.027809
C-CS1-I;M-CS2-O;5.819705
C-CS1-I;M-DS-I;3.195339
C-CS1-I;M-DS-O;4.231311
C-CS1-I;M-RS1-I;2.010018
C-CS1-I;M-RS1-O;3.256611
C-CS1-I;M-RS2-I;5.236286
C-CS1-I;M-RS2-O;8.357551
C-CS1-O;C-BS-I;7.828581
C-CS1-O;C-BS-O;9.820347
C-CS1-O;C-CS1-I;4.079571
C-CS1-O;C-CS2-I;8.111396
C-CS1-O;C-CS2-O;6.285589
C-CS1-O;C-DS-I;5.679601
C-CS1-O;C-DS-O;4.095551
C-CS1-O;C-RS1-I;7.682096
C-CS1-O;C-RS1-O;9.811501
C-CS1-O;C-RS2-I;2.877853
C-CS1-O;C-RS2-O;1.035402
C-CS1-O;M-BS-I;4.278589
C-CS1-O;M-BS-O;5.435282
C-CS1-O;M-CS1-I;8.108260
C-CS1-O;M-CS1-O;6.618271
C-CS1-O;M-CS2-I;2.707679
C-CS1-O;M-CS2-O;4.568110
C-CS1-O;M-DS-I;3.247067
C-CS1-O;M-DS-O;2.767744
C-CS1-O;M-RS1-I;3.705623
C-CS1-O;M-RS1-O;5.845294
C-CS1-O;M-RS2-I;3.772720
C-CS1-O;M-RS2-O;6.596712
C-CS2-I;C-BS-I;1.703125
C-CS2-I;C-BS-O;3.877409
C-CS2-I;C-CS1-I;11.118311
C-CS2-I;C-CS1-O;8.111396
C-CS2-I;C-CS2-O;3.051510
C-CS2-I;C-DS-I;6.290777
C-CS2-I;C-DS-O;5.829528
C-CS2-I;C-RS1-I;5.791990
