C-BS-I;C-BS-O;3.867812
C-BS-I;C-CS1-I;10.925101
C-BS-I;C-CS1-O;12.391499
C-BS-I;C-CS2-I;3.878641
C-BS-I;C-CS2-O;5.156201
C-BS-I;C-DS-I;9.334591
C-BS-I;C-DS-O;8.305989
C-BS-I;C-RS1-I;10.929442
C-BS-I;C-RS1-O;9.623108
C-BS-I;C-RS2-I;5.228621
C-BS-I;C-RS2-O;4.138261
C-BS-I;M-BS-I;12.544813
C-BS-I;M-BS-O;12.367292
C-BS-I;M-CS1-I;7.417161
C-BS-I;M-CS1-O;6.487791
C-BS-I;M-CS2-I;12.038309
C-BS-I;M-CS2-O;9.719913
C-BS-I;M-DS-I;9.342445
C-BS-I;M-DS-O;11.204599
C-BS-I;M-RS1-I;4.250666
C-BS-I;M-RS1-O;4.634667
C-BS-I;M-RS2-I;13.967293
C-BS-I;M-RS2-O;11.735547
C-BS-O;C-BS-I;3.867812
C-BS-O;C-CS1-I;9.124772
C-BS-O;C-CS1-O;10.591170
C-BS-O;C-CS2-I;0.904971
C-BS-O;C-CS2-O;3.355873
C-BS-O;C-DS-I;7.534262
C-BS-O;C-DS-O;6.054703
C-BS-O;C-RS1-I;9.129114
C-BS-O;C-RS1-O;7.822780
C-BS-O;C-RS2-I;3.761376
C-BS-O;C-RS2-O;1.886974
C-BS-O;M-BS-I;10.744486
C-BS-O;M-BS-O;10.566964
C-BS-O;M-CS1-I;5.165874
C-BS-O;M-CS1-O;4.236504
C-BS-O;M-CS2-I;10.237981
C-BS-O;M-CS2-O;7.919584
C-BS-O;M-DS-I;7.542116
C-BS-O;M-DS-O;8.953314
C-BS-O;M-RS1-I;3.056239
C-BS-O;M-RS1-O;2.834339
C-BS-O;M-RS2-I;12.166965
C-BS-O;M-RS2-O;9.935219
C-CS1-I;C-BS-I;10.925100
C-CS1-I;C-BS-O;9.124772
C-CS1-I;C-CS1-O;3.962745
C-CS1-I;C-CS2-I;8.780241
C-CS1-I;C-CS2-O;6.444836
C-CS1-I;C-DS-I;4.471794
C-CS1-I;C-DS-O;4.244864
C-CS1-I;C-RS1-I;6.543262
C-CS1-I;C-RS1-O;4.833488
C-CS1-I;C-RS2-I;9.134910
C-CS1-I;C-RS2-O;8.517909
C-CS1-I;M-BS-I;7.317533
C-CS1-I;M-BS-O;5.126449
C-CS1-I;M-CS1-I;5.576495
C-CS1-I;M-CS1-O;8.387943
C-CS1-I;M-CS2-I;5.136789
C-CS1-I;M-CS2-O;4.930293
C-CS1-I;M-DS-I;4.498832
C-CS1-I;M-DS-O;1.370577
C-CS1-I;M-RS1-I;7.610778
C-CS1-I;M-RS1-O;6.362231
C-CS1-I;M-RS2-I;4.728094
C-CS1-I;M-RS2-O;3.754747
C-CS1-O;C-BS-I;12.391497
C-CS1-O;C-BS-O;10.591168
C-CS1-O;C-CS1-I;3.962745
C-CS1-O;C-CS2-I;10.246637
C-CS1-O;C-CS2-O;7.911232
C-CS1-O;C-DS-I;7.085784
C-CS1-O;C-DS-O;6.858855
C-CS1-O;C-RS1-I;6.280958
C-CS1-O;C-RS1-O;6.000589
C-CS1-O;C-RS2-I;11.748899
C-CS1-O;C-RS2-O;9.984305
C-CS1-O;M-BS-I;6.354574
C-CS1-O;M-BS-O;4.163490
C-CS1-O;M-CS1-I;8.190485
C-CS1-O;M-CS1-O;10.653508
C-CS1-O;M-CS2-I;4.173830
C-CS1-O;M-CS2-O;6.396689
C-CS1-O;M-DS-I;7.112822
