C-BS-I;C-BS-O;2.829460
C-BS-I;C-CS1-I;8.201830
C-BS-I;C-CS1-O;6.607025
C-BS-I;C-CS2-I;1.894851
C-BS-I;C-CS2-O;4.079586
C-BS-I;C-DS-I;8.219977
C-BS-I;C-DS-O;6.179011
C-BS-I;C-RS1-I;5.773087
C-BS-I;C-RS1-O;3.288779
C-BS-I;C-RS2-I;7.287481
C-BS-I;C-RS2-O;8.154726
C-BS-I;M-BS-I;11.928185
C-BS-I;M-BS-O;10.622143
C-BS-I;M-CS1-I;5.182337
C-BS-I;M-CS1-O;5.458922
C-BS-I;M-CS2-I;11.907170
C-BS-I;M-CS2-O;12.029255
C-BS-I;M-DS-I;8.893836
C-BS-I;M-DS-O;9.274837
C-BS-I;M-RS1-I;10.932333
C-BS-I;M-RS1-O;10.321139
C-BS-I;M-RS2-I;5.066349
C-BS-I;M-RS2-O;6.357450
C-BS-O;C-BS-I;2.829460
C-BS-O;C-CS1-I;7.028909
C-BS-O;C-CS1-O;5.434103
C-BS-O;C-CS2-I;4.395087
C-BS-O;C-CS2-O;4.468006
C-BS-O;C-DS-I;7.709251
C-BS-O;C-DS-O;5.006089
C-BS-O;C-RS1-I;6.161507
C-BS-O;C-RS1-O;3.677200
C-BS-O;C-RS2-I;6.114560
C-BS-O;C-RS2-O;6.981804
C-BS-O;M-BS-I;10.755264
C-BS-O;M-BS-O;9.449222
C-BS-O;M-CS1-I;4.009416
C-BS-O;M-CS1-O;4.286001
C-BS-O;M-CS2-I;10.734249
C-BS-O;M-CS2-O;10.856334
C-BS-O;M-DS-I;7.720914
C-BS-O;M-DS-O;8.101916
C-BS-O;M-RS1-I;9.759411
C-BS-O;M-RS1-O;9.148218
C-BS-O;M-RS2-I;3.893427
C-BS-O;M-RS2-O;5.184528
C-CS1-I;C-BS-I;8.201831
C-CS1-I;C-BS-O;7.028910
C-CS1-I;C-CS1-O;3.008310
C-CS1-I;C-CS2-I;8.179565
C-CS1-I;C-CS2-O;8.252484
C-CS1-I;C-DS-I;6.580138
C-CS1-I;C-DS-O;6.942951
C-CS1-I;C-RS1-I;8.936378
C-CS1-I;C-RS1-O;7.461678
C-CS1-I;C-RS2-I;3.353389
C-CS1-I;C-RS2-O;5.380131
C-CS1-I;M-BS-I;5.140241
C-CS1-I;M-BS-O;3.834198
C-CS1-I;M-CS1-I;3.418760
C-CS1-I;M-CS1-O;2.971838
C-CS1-I;M-CS2-I;5.119226
C-CS1-I;M-CS2-O;5.241311
