C-BS-I;C-BS-O;2.712184
C-BS-I;C-CS1-I;10.411167
C-BS-I;C-CS1-O;10.021868
C-BS-I;C-CS2-I;2.809134
C-BS-I;C-CS2-O;0.695161
C-BS-I;C-DS-I;5.740854
C-BS-I;C-DS-O;6.447134
C-BS-I;C-RS1-I;10.204404
C-BS-I;C-RS1-O;9.172791
C-BS-I;C-RS2-I;2.033647
C-BS-I;C-RS2-O;1.411754
C-BS-I;M-BS-I;8.271872
C-BS-I;M-BS-O;10.373068
C-BS-I;M-CS1-I;3.604841
C-BS-I;M-CS1-O;6.210946
C-BS-I;M-CS2-I;6.774395
C-BS-I;M-CS2-O;7.956711
C-BS-I;M-DS-I;8.454787
C-BS-I;M-DS-O;6.442496
C-BS-I;M-RS1-I;2.366782
C-BS-I;M-RS1-O;1.319685
C-BS-I;M-RS2-I;9.642330
C-BS-I;M-RS2-O;7.042150
C-BS-O;C-BS-I;2.712184
C-BS-O;C-CS1-I;12.502265
C-BS-O;C-CS1-O;12.112965
C-BS-O;C-CS2-I;4.274138
C-BS-O;C-CS2-O;2.786258
C-BS-O;C-DS-I;7.035706
C-BS-O;C-DS-O;8.538231
C-BS-O;C-RS1-I;12.295502
C-BS-O;C-RS1-O;11.263889
C-BS-O;C-RS2-I;3.604909
C-BS-O;C-RS2-O;3.502851
C-BS-O;M-BS-I;10.362968
C-BS-O;M-BS-O;12.464165
C-BS-O;M-CS1-I;3.548685
C-BS-O;M-CS1-O;5.643899
C-BS-O;M-CS2-I;8.865492
C-BS-O;M-CS2-O;10.047809
C-BS-O;M-DS-I;10.147438
C-BS-O;M-DS-O;8.533593
C-BS-O;M-RS1-I;1.066882
C-BS-O;M-RS1-O;2.890947
C-BS-O;M-RS2-I;11.733427
C-BS-O;M-RS2-O;9.133247
C-CS1-I;C-BS-I;10.411166
C-CS1-I;C-BS-O;12.502263
C-CS1-I;C-CS1-O;3.139086
C-CS1-I;C-CS2-I;8.843241
C-CS1-I;C-CS2-O;10.020653
C-CS1-I;C-DS-I;8.162972
C-CS1-I;C-DS-O;8.127058
C-CS1-I;C-RS1-I;2.464161
C-CS1-I;C-RS1-O;2.830464
C-CS1-I;C-RS2-I;11.679440
C-CS1-I;C-RS2-O;9.274076
C-CS1-I;M-BS-I;4.391705
C-CS1-I;M-BS-O;3.588386
C-CS1-I;M-CS1-I;11.944255
C-CS1-I;M-CS1-O;11.658817
C-CS1-I;M-CS2-I;6.490530
C-CS1-I;M-CS2-O;4.409196
C-CS1-I;M-DS-I;5.003681
C-CS1-I;M-DS-O;8.097772
C-CS1-I;M-RS1-I;12.339390
C-CS1-I;M-RS1-O;11.292292
C-CS1-I;M-RS2-I;2.720948
C-CS1-I;M-RS2-O;5.102487
C-CS1-O;C-BS-I;10.021868
C-CS1-O;C-BS-O;12.112965
C-CS1-O;C-CS1-I;3.139086
C-CS1-O;C-CS2-I;8.453941
C-CS1-O;C-CS2-O;9.631354
C-CS1-O;C-DS-I;6.992693
C-CS1-O;C-DS-O;6.956779
C-CS1-O;C-RS1-I;4.565553
C-CS1-O;C-RS1-O;4.842384
C-CS1-O;C-RS2-I;11.233519
C-CS1-O;C-RS2-O;8.884778
C-CS1-O;M-BS-I;6.403625
C-CS1-O;M-BS-O;5.689778
C-CS1-O;M-CS1-I;11.498333
C-CS1-O;M-CS1-O;10.488537
C-CS1-O;M-CS2-I;7.464855
C-CS1-O;M-CS2-O;6.421117
C-CS1-O;M-DS-I;3.833401
C-CS1-O;M-DS-O;6.927492
C-CS1-O;M-RS1-I;11.950091
C-CS1-O;M-RS1-O;10.902994
C-CS1-O;M-RS2-I;4.732868
C-CS1-O;M-RS2-O;7.114408
C-CS2-I;C-BS-I;2.809134
C-CS2-I;C-BS-O;4.274138
C-CS2-I;C-CS1-I;8.843241
C-CS2-I;C-CS1-O;8.453940
C-CS2-I;C-CS2-O;2.818699
C-CS2-I;C-DS-I;6.904308
C-CS2-I;C-DS-O;4.879208
C-CS2-I;C-RS1-I;8.636478
C-CS2-I;C-RS1-O;7.604867
C-CS2-I;C-RS2-I;4.404222
C-CS2-I;C-RS2-O;3.535292
C-CS2-I;M-BS-I;6.703946
C-CS2-I;M-BS-O;8.805140
C-CS2-I;M-CS1-I;5.975416
C-CS2-I;M-CS1-O;7.578187
C-CS2-I;M-CS2-I;5.206468
C-CS2-I;M-CS2-O;6.388785
C-CS2-I;M-DS-I;6.886860
C-CS2-I;M-DS-O;4.874570
C-CS2-I;M-RS1-I;4.737357
C-CS2-I;M-RS1-O;3.690259
C-CS2-I;M-RS2-I;8.074404
C-CS2-I;M-RS2-O;5.474224
C-CS2-O;C-BS-I;0.695161
C-CS2-O;C-BS-O;2.786258
C-CS2-O;C-CS1-I;10.020654
C-CS2-O;C-CS1-O;9.631353
C-CS2-O;C-CS2-I;2.818699
C-CS2-O;C-DS-I;5.997456
C-CS2-O;C-DS-O;6.056620
C-CS2-O;C-RS1-I;9.813890
C-CS2-O;C-RS1-O;8.782278
C-CS2-O;C-RS2-I;2.290249
C-CS2-O;C-RS2-O;1.021240
C-CS2-O;M-BS-I;7.881358
C-CS2-O;M-BS-O;9.982553
C-CS2-O;M-CS1-I;3.861443
C-CS2-O;M-CS1-O;6.467547
C-CS2-O;M-CS2-I;6.383881
C-CS2-O;M-CS2-O;7.566197
C-CS2-O;M-DS-I;8.064273
C-CS2-O;M-DS-O;6.051982
C-CS2-O;M-RS1-I;2.623384
C-CS2-O;M-RS1-O;1.576287
C-CS2-O;M-RS2-I;9.251816
C-CS2-O;M-RS2-O;6.651636
C-DS-I;C-BS-I;5.740853
C-DS-I;C-BS-O;7.035706
C-DS-I;C-CS1-I;8.162974
C-DS-I;C-CS1-O;6.992693
C-DS-I;C-CS2-I;6.904308
C-DS-I;C-CS2-O;5.997455
C-DS-I;C-DS-O;3.166556
C-DS-I;C-RS1-I;9.104502
C-DS-I;C-RS1-O;7.503653
C-DS-I;C-RS2-I;4.314117
C-DS-I;C-RS2-O;6.679767
C-DS-I;M-BS-I;8.382258
C-DS-I;M-BS-O;10.228726
C-DS-I;M-CS1-I;4.578933
C-DS-I;M-CS1-O;3.569137
C-DS-I;M-CS2-I;6.884781
C-DS-I;M-CS2-O;8.067099
C-DS-I;M-DS-I;3.185024
C-DS-I;M-DS-O;3.137270
C-DS-I;M-RS1-I;6.033433
C-DS-I;M-RS1-O;4.427197
C-DS-I;M-RS2-I;7.394137
C-DS-I;M-RS2-O;7.152537
C-DS-O;C-BS-I;6.447134
C-DS-O;C-BS-O;8.538232
C-DS-O;C-CS1-I;8.127059
C-DS-O;C-CS1-O;6.956778
C-DS-O;C-CS2-I;4.879208
C-DS-O;C-CS2-O;6.056620
C-DS-O;C-DS-I;3.166557
C-DS-O;C-RS1-I;8.289691
C-DS-O;C-RS1-O;7.258079
C-DS-O;C-RS2-I;7.407382
C-DS-O;C-RS2-O;5.310044
C-DS-O;M-BS-I;6.357159
C-DS-O;M-BS-O;8.458353
C-DS-O;M-CS1-I;7.672197
C-DS-O;M-CS1-O;6.662400
C-DS-O;M-CS2-I;4.859681
C-DS-O;M-CS2-O;6.041998
C-DS-O;M-DS-I;3.149109
C-DS-O;M-DS-O;1.136818
C-DS-O;M-RS1-I;8.375358
C-DS-O;M-RS1-O;7.328260
C-DS-O;M-RS2-I;7.358222
C-DS-O;M-RS2-O;5.127437
C-RS1-I;C-BS-I;10.204404
C-RS1-I;C-BS-O;12.295501
C-RS1-I;C-CS1-I;2.464161
C-RS1-I;C-CS1-O;4.565553
C-RS1-I;C-CS2-I;8.636478
C-RS1-I;C-CS2-O;9.813890
C-RS1-I;C-DS-I;9.104502
C-RS1-I;C-DS-O;8.289691
C-RS1-I;C-RS1-O;2.656355
C-RS1-I;C-RS2-I;11.472678
C-RS1-I;C-RS2-O;9.067314
C-RS1-I;M-BS-I;2.659135
C-RS1-I;M-BS-O;1.170397
C-RS1-I;M-CS1-I;11.737493
C-RS1-I;M-CS1-O;11.938215
C-RS1-I;M-CS2-I;4.757959
C-RS1-I;M-CS2-O;2.676627
C-RS1-I;M-DS-I;5.945209
C-RS1-I;M-DS-O;8.285053
C-RS1-I;M-RS1-I;12.132627
C-RS1-I;M-RS1-O;11.085529
C-RS1-I;M-RS2-I;3.347815
C-RS1-I;M-RS2-O;3.369917
C-RS1-O;C-BS-I;9.172791
C-RS1-O;C-BS-O;11.263888
C-RS1-O;C-CS1-I;2.830463
C-RS1-O;C-CS1-O;4.842384
C-RS1-O;C-CS2-I;7.604866
C-RS1-O;C-CS2-O;8.782278
C-RS1-O;C-DS-I;7.503653
C-RS1-O;C-DS-O;7.258079
C-RS1-O;C-RS1-I;2.656355
C-RS1-O;C-RS2-I;10.441066
C-RS1-O;C-RS2-O;8.035702
C-RS1-O;M-BS-I;1.627522
C-RS1-O;M-BS-O;2.991018
C-RS1-O;M-CS1-I;10.705880
C-RS1-O;M-CS1-O;10.906603
C-RS1-O;M-CS2-I;3.726347
C-RS1-O;M-CS2-O;1.645014
C-RS1-O;M-DS-I;4.344360
C-RS1-O;M-DS-O;7.253441
C-RS1-O;M-RS1-I;11.101015
C-RS1-O;M-RS1-O;10.053917
C-RS1-O;M-RS2-I;0.757740
C-RS1-O;M-RS2-O;2.338304
C-RS2-I;C-BS-I;2.033647
C-RS2-I;C-BS-O;3.604909
C-RS2-I;C-CS1-I;11.679440
C-RS2-I;C-CS1-O;11.233518
C-RS2-I;C-CS2-I;4.404222
C-RS2-I;C-CS2-O;2.290249
C-RS2-I;C-DS-I;4.314118
C-RS2-I;C-DS-O;7.407382
C-RS2-I;C-RS1-I;11.472678
C-RS2-I;C-RS1-O;10.441066
C-RS2-I;C-RS2-O;3.006842
C-RS2-I;M-BS-I;9.540145
C-RS2-I;M-BS-O;11.641341
C-RS2-I;M-CS1-I;2.178105
C-RS2-I;M-CS1-O;4.784209
C-RS2-I;M-CS2-I;8.042668
C-RS2-I;M-CS2-O;9.224985
C-RS2-I;M-DS-I;7.425849
C-RS2-I;M-DS-O;7.378095
C-RS2-I;M-RS1-I;3.259507
C-RS2-I;M-RS1-O;0.719990
C-RS2-I;M-RS2-I;10.910603
C-RS2-I;M-RS2-O;8.310424
C-RS2-O;C-BS-I;1.411754
C-RS2-O;C-BS-O;3.502851
C-RS2-O;C-CS1-I;9.274077
C-RS2-O;C-CS1-O;8.884777
C-RS2-O;C-CS2-I;3.535292
C-RS2-O;C-CS2-O;1.021240
C-RS2-O;C-DS-I;6.679767
C-RS2-O;C-DS-O;5.310044
C-RS2-O;C-RS1-I;9.067314
C-RS2-O;C-RS1-O;8.035702
C-RS2-O;C-RS2-I;3.006842
C-RS2-O;M-BS-I;7.134782
C-RS2-O;M-BS-O;9.235977
C-RS2-O;M-CS1-I;4.578036
C-RS2-O;M-CS1-O;7.167686
C-RS2-O;M-CS2-I;5.637304
C-RS2-O;M-CS2-O;6.819621
C-RS2-O;M-DS-I;7.317696
C-RS2-O;M-DS-O;5.305406
C-RS2-O;M-RS1-I;3.339977
C-RS2-O;M-RS1-O;2.292880
C-RS2-O;M-RS2-I;8.505239
C-RS2-O;M-RS2-O;5.905060
M-BS-I;C-BS-I;8.271872
M-BS-I;C-BS-O;10.362968
M-BS-I;C-CS1-I;4.391705
M-BS-I;C-CS1-O;6.403625
M-BS-I;C-CS2-I;6.703946
M-BS-I;C-CS2-O;7.881358
M-BS-I;C-DS-I;8.382258
M-BS-I;C-DS-O;6.357159
M-BS-I;C-RS1-I;2.659135
M-BS-I;C-RS1-O;1.627522
M-BS-I;C-RS2-I;9.540146
M-BS-I;C-RS2-O;7.134781
M-BS-I;M-BS-O;2.580310
M-BS-I;M-CS1-I;9.804960
M-BS-I;M-CS1-O;10.005682
M-BS-I;M-CS2-I;2.577940
M-BS-I;M-CS2-O;0.744094
M-BS-I;M-DS-I;5.905601
M-BS-I;M-DS-O;6.352520
M-BS-I;M-RS1-I;10.200095
M-BS-I;M-RS1-O;9.152998
M-BS-I;M-RS2-I;2.318981
M-BS-I;M-RS2-O;1.437384
M-BS-O;C-BS-I;10.373067
M-BS-O;C-BS-O;12.464164
M-BS-O;C-CS1-I;3.588386
M-BS-O;C-CS1-O;5.689777
M-BS-O;C-CS2-I;8.805140
M-BS-O;C-CS2-O;9.982553
M-BS-O;C-DS-I;10.228726
M-BS-O;C-DS-O;8.458354
M-BS-O;C-RS1-I;1.170397
M-BS-O;C-RS1-O;2.991019
M-BS-O;C-RS2-I;11.641341
M-BS-O;C-RS2-O;9.235977
M-BS-O;M-BS-I;2.580310
M-BS-O;M-CS1-I;11.906156
M-BS-O;M-CS1-O;12.106878
M-BS-O;M-CS2-I;4.234406
M-BS-O;M-CS2-O;2.845289
M-BS-O;M-DS-I;7.069434
M-BS-O;M-DS-O;8.453716
M-BS-O;M-RS1-I;12.301291
M-BS-O;M-RS1-O;11.254192
M-BS-O;M-RS2-I;3.682478
M-BS-O;M-RS2-O;3.538579
M-CS1-I;C-BS-I;3.604841
M-CS1-I;C-BS-O;3.548685
M-CS1-I;C-CS1-I;11.944257
M-CS1-I;C-CS1-O;11.498334
M-CS1-I;C-CS2-I;5.975416
M-CS1-I;C-CS2-O;3.861443
M-CS1-I;C-DS-I;4.578933
M-CS1-I;C-DS-O;7.672197
M-CS1-I;C-RS1-I;11.737494
M-CS1-I;C-RS1-O;10.705881
M-CS1-I;C-RS2-I;2.178105
M-CS1-I;C-RS2-O;4.578035
M-CS1-I;M-BS-I;9.804960
M-CS1-I;M-BS-O;11.906157
M-CS1-I;M-CS1-O;3.698017
M-CS1-I;M-CS2-I;8.307484
M-CS1-I;M-CS2-O;9.489800
M-CS1-I;M-DS-I;7.690664
M-CS1-I;M-DS-O;7.642910
M-CS1-I;M-RS1-I;2.546412
M-CS1-I;M-RS1-O;2.291184
M-CS1-I;M-RS2-I;11.175419
M-CS1-I;M-RS2-O;8.575239
M-CS1-O;C-BS-I;6.210946
M-CS1-O;C-BS-O;5.643900
M-CS1-O;C-CS1-I;11.658817
M-CS1-O;C-CS1-O;10.488536
M-CS1-O;C-CS2-I;7.578188
M-CS1-O;C-CS2-O;6.467547
M-CS1-O;C-DS-I;3.569137
M-CS1-O;C-DS-O;6.662401
M-CS1-O;C-RS1-I;11.938215
M-CS1-O;C-RS1-O;10.906603
M-CS1-O;C-RS2-I;4.784210
M-CS1-O;C-RS2-O;7.167686
M-CS1-O;M-BS-I;10.005682
M-CS1-O;M-BS-O;12.106878
M-CS1-O;M-CS1-I;3.698017
M-CS1-O;M-CS2-I;8.508205
M-CS1-O;M-CS2-O;9.690522
M-CS1-O;M-DS-I;6.680868
M-CS1-O;M-DS-O;6.633114
M-CS1-O;M-RS1-I;4.641627
M-CS1-O;M-RS1-O;4.897289
M-CS1-O;M-RS2-I;10.889980
M-CS1-O;M-RS2-O;8.775961
M-CS2-I;C-BS-I;6.774394
M-CS2-I;C-BS-O;8.865492
M-CS2-I;C-CS1-I;6.490529
M-CS2-I;C-CS1-O;7.464854
M-CS2-I;C-CS2-I;5.206468
M-CS2-I;C-CS2-O;6.383880
M-CS2-I;C-DS-I;6.884781
M-CS2-I;C-DS-O;4.859681
M-CS2-I;C-RS1-I;4.757960
M-CS2-I;C-RS1-O;3.726347
M-CS2-I;C-RS2-I;8.042668
M-CS2-I;C-RS2-O;5.637304
M-CS2-I;M-BS-I;2.577940
M-CS2-I;M-BS-O;4.234406
M-CS2-I;M-CS1-I;8.307484
M-CS2-I;M-CS1-O;8.508204
M-CS2-I;M-CS2-O;2.842918
M-CS2-I;M-DS-I;6.867333
M-CS2-I;M-DS-O;4.855043
M-CS2-I;M-RS1-I;8.702617
M-CS2-I;M-RS1-O;7.655520
M-CS2-I;M-RS2-I;4.417806
M-CS2-I;M-RS2-O;3.536208
M-CS2-O;C-BS-I;7.956711
M-CS2-O;C-BS-O;10.047808
M-CS2-O;C-CS1-I;4.409196
M-CS2-O;C-CS1-O;6.421117
M-CS2-O;C-CS2-I;6.388785
M-CS2-O;C-CS2-O;7.566197
M-CS2-O;C-DS-I;8.067098
M-CS2-O;C-DS-O;6.041998
M-CS2-O;C-RS1-I;2.676627
M-CS2-O;C-RS1-O;1.645014
M-CS2-O;C-RS2-I;9.224985
M-CS2-O;C-RS2-O;6.819621
M-CS2-O;M-BS-I;0.744094
M-CS2-O;M-BS-O;2.845289
M-CS2-O;M-CS1-I;9.489799
M-CS2-O;M-CS1-O;9.690521
